Date,City,Fuel_Type,RSP
2025-03-30,Mumbai,Petrol,103.5
2025-03-30,Chennai,Petrol,100.8
2025-03-30,Kolkata,Petrol,105.01
2025-03-30,Delhi,Diesel,87.67
2025-03-30,Mumbai,Diesel,90.03
2025-03-30,Chennai,Diesel,92.39
2025-03-30,Kolkata,Diesel,91.82
2025-03-29,Delhi,Petrol,94.77
2025-03-29,Mumbai,Petrol,103.5
2025-03-29,Chennai,Petrol,100.8
2025-03-29,Kolkata,Petrol,105.01
2025-03-29,Delhi,Diesel,87.67
2025-03-29,Mumbai,Diesel,90.03
2025-03-29,Chennai,Diesel,92.39
2025-03-29,Kolkata,Diesel,91.82
2025-03-28,Delhi,Petrol,94.77
2025-03-28,Mumbai,Petrol,103.5
2025-03-28,Chennai,Petrol,100.8
2025-03-28,Kolkata,Petrol,105.01
2025-03-28,Delhi,Diesel,87.67
2025-03-28,Mumbai,Diesel,90.03
2025-03-28,Chennai,Diesel,92.39
2025-03-28,Kolkata,Diesel,91.82
2025-03-27,Delhi,Petrol,94.77
2025-03-27,Mumbai,Petrol,103.5
2025-03-27,Chennai,Petrol,100.8
2025-03-27,Kolkata,Petrol,105.01
2025-03-27,Delhi,Diesel,87.67
2025-03-27,Mumbai,Diesel,90.03
2025-03-27,Chennai,Diesel,92.39
2025-03-27,Kolkata,Diesel,91.82
2025-03-26,Delhi,Petrol,94.77
2025-03-26,Mumbai,Petrol,103.5
2025-03-26,Chennai,Petrol,100.8
2025-03-26,Kolkata,Petrol,105.01
2025-03-26,Delhi,Diesel,87.67
2025-03-26,Mumbai,Diesel,90.03
2025-03-26,Chennai,Diesel,92.39
2025-03-26,Kolkata,Diesel,91.82
2025-03-25,Delhi,Petrol,94.77
2025-03-25,Mumbai,Petrol,103.5
2025-03-25,Chennai,Petrol,100.8
2025-03-25,Kolkata,Petrol,105.01
2025-03-25,Delhi,Diesel,87.67
2025-03-25,Mumbai,Diesel,90.03
2025-03-25,Chennai,Diesel,92.39
2025-03-25,Kolkata,Diesel,91.82
2025-03-24,Delhi,Petrol,94.77
2025-03-24,Mumbai,Petrol,103.5
2025-03-24,Chennai,Petrol,100.8
2025-03-24,Kolkata,Petrol,105.01
2025-03-24,Delhi,Diesel,87.67
2025-03-24,Mumbai,Diesel,90.03
2025-03-24,Chennai,Diesel,92.39
2025-03-24,Kolkata,Diesel,91.82
2025-03-23,Delhi,Petrol,94.77
2025-03-23,Mumbai,Petrol,103.5
2025-03-23,Chennai,Petrol,100.8
2025-03-23,Kolkata,Petrol,105.01
2025-03-23,Delhi,Diesel,87.67
2025-03-23,Mumbai,Diesel,90.03
2025-03-23,Chennai,Diesel,92.39
2025-03-23,Kolkata,Diesel,91.82
2025-03-22,Delhi,Petrol,94.77
2025-03-22,Mumbai,Petrol,103.5
2025-03-22,Chennai,Petrol,100.8
2025-03-22,Kolkata,Petrol,105.01
2025-03-22,Delhi,Diesel,87.67
2025-03-22,Mumbai,Diesel,90.03
2025-03-22,Chennai,Diesel,92.39
2025-03-22,Kolkata,Diesel,91.82
2025-03-21,Delhi,Petrol,94.77
2025-03-21,Mumbai,Petrol,103.5
2025-03-21,Chennai,Petrol,100.8
2025-03-21,Kolkata,Petrol,105.01
2025-03-21,Delhi,Diesel,87.67
2025-03-21,Mumbai,Diesel,90.03
2025-03-21,Chennai,Diesel,92.39
2025-03-21,Kolkata,Diesel,91.82
2025-03-20,Delhi,Petrol,94.77
2025-03-20,Mumbai,Petrol,103.5
2025-03-20,Chennai,Petrol,100.8
2025-03-20,Kolkata,Petrol,105.01
2025-03-20,Delhi,Diesel,87.67
2025-03-20,Mumbai,Diesel,90.03
2025-03-20,Chennai,Diesel,92.39
2025-03-20,Kolkata,Diesel,91.82
2025-03-19,Delhi,Petrol,94.77
2025-03-19,Mumbai,Petrol,103.5
2025-03-19,Chennai,Petrol,100.8
2025-03-19,Kolkata,Petrol,105.01
2025-03-19,Delhi,Diesel,87.67
2025-03-19,Mumbai,Diesel,90.03
2025-03-19,Chennai,Diesel,92.39
2025-03-19,Kolkata,Diesel,91.82
2025-03-18,Delhi,Petrol,94.77
2025-03-18,Mumbai,Petrol,103.5
2025-03-18,Chennai,Petrol,100.8
2025-03-18,Kolkata,Petrol,105.01
2025-03-18,Delhi,Diesel,87.67
2025-03-18,Mumbai,Diesel,90.03
2025-03-18,Chennai,Diesel,92.39
2025-03-18,Kolkata,Diesel,91.82
2025-03-17,Delhi,Petrol,94.77
2025-03-17,Mumbai,Petrol,103.5
2025-03-17,Chennai,Petrol,100.8
2025-03-17,Kolkata,Petrol,105.01
2025-03-17,Delhi,Diesel,87.67
2025-03-17,Mumbai,Diesel,90.03
2025-03-17,Chennai,Diesel,92.39
2025-03-17,Kolkata,Diesel,91.82
2025-03-16,Delhi,Petrol,94.77
2025-03-16,Mumbai,Petrol,103.5
2025-03-16,Chennai,Petrol,100.8
2025-03-16,Kolkata,Petrol,105.01
2025-03-16,Delhi,Diesel,87.67
2025-03-16,Mumbai,Diesel,90.03
2025-03-16,Chennai,Diesel,92.39
2025-03-16,Kolkata,Diesel,91.82
2025-03-15,Delhi,Petrol,94.77
2025-03-15,Mumbai,Petrol,103.5
2025-03-15,Chennai,Petrol,100.8
2025-03-15,Kolkata,Petrol,105.01
2025-03-15,Delhi,Diesel,87.67
2025-03-15,Mumbai,Diesel,90.03
2025-03-15,Chennai,Diesel,92.39
2025-03-15,Kolkata,Diesel,91.82
2025-03-14,Delhi,Petrol,94.77
2025-03-14,Mumbai,Petrol,103.5
2025-03-14,Chennai,Petrol,100.8
2025-03-14,Kolkata,Petrol,105.01
2025-03-14,Delhi,Diesel,87.67
2025-03-14,Mumbai,Diesel,90.03
2025-03-14,Chennai,Diesel,92.39
2025-03-14,Kolkata,Diesel,91.82
2025-03-13,Delhi,Petrol,94.77
2025-03-13,Mumbai,Petrol,103.5
2025-03-13,Chennai,Petrol,100.8
2025-03-13,Kolkata,Petrol,105.01
2025-03-13,Delhi,Diesel,87.67
2025-03-13,Mumbai,Diesel,90.03
2025-03-13,Chennai,Diesel,92.39
2025-03-13,Kolkata,Diesel,91.82
2025-03-12,Delhi,Petrol,94.77
2025-03-12,Mumbai,Petrol,103.5
2025-03-12,Chennai,Petrol,100.8
2025-03-12,Kolkata,Petrol,105.01
2025-03-12,Delhi,Diesel,87.67
2025-03-12,Mumbai,Diesel,90.03
2025-03-12,Chennai,Diesel,92.39
2025-03-12,Kolkata,Diesel,91.82
2025-03-11,Delhi,Petrol,94.77
2025-03-11,Mumbai,Petrol,103.5
2025-03-11,Chennai,Petrol,100.8
2025-03-11,Kolkata,Petrol,105.01
2025-03-11,Delhi,Diesel,87.67
2025-03-11,Mumbai,Diesel,90.03
2025-03-11,Chennai,Diesel,92.39
2025-03-11,Kolkata,Diesel,91.82
2025-03-10,Delhi,Petrol,94.77
2025-03-10,Mumbai,Petrol,103.5
2025-03-10,Chennai,Petrol,100.8
2025-03-10,Kolkata,Petrol,105.01
2025-03-10,Delhi,Diesel,87.67
2025-03-10,Mumbai,Diesel,90.03
2025-03-10,Chennai,Diesel,92.39
2025-03-10,Kolkata,Diesel,91.82
2025-03-09,Delhi,Petrol,94.77
2025-03-09,Mumbai,Petrol,103.5
2025-03-09,Chennai,Petrol,100.8
2025-03-09,Kolkata,Petrol,105.01
2025-03-09,Delhi,Diesel,87.67
2025-03-09,Mumbai,Diesel,90.03
2025-03-09,Chennai,Diesel,92.39
2025-03-09,Kolkata,Diesel,91.82
2025-03-08,Delhi,Petrol,94.77
2025-03-08,Mumbai,Petrol,103.5
2025-03-08,Chennai,Petrol,100.8
2025-03-08,Kolkata,Petrol,105.01
2025-03-08,Delhi,Diesel,87.67
2025-03-08,Mumbai,Diesel,90.03
2025-03-08,Chennai,Diesel,92.39
2025-03-08,Kolkata,Diesel,91.82
2025-03-07,Delhi,Petrol,94.77
2025-03-07,Mumbai,Petrol,103.5
2025-03-07,Chennai,Petrol,100.8
2025-03-07,Kolkata,Petrol,105.01
2025-03-07,Delhi,Diesel,87.67
2025-03-07,Mumbai,Diesel,90.03
2025-03-07,Chennai,Diesel,92.39
2025-03-07,Kolkata,Diesel,91.82
2025-03-06,Delhi,Petrol,94.77
2025-03-06,Mumbai,Petrol,103.5
2025-03-06,Chennai,Petrol,100.8
2025-03-06,Kolkata,Petrol,105.01
2025-03-06,Delhi,Diesel,87.67
2025-03-06,Mumbai,Diesel,90.03
2025-03-06,Chennai,Diesel,92.39
2025-03-06,Kolkata,Diesel,91.82
2025-03-05,Delhi,Petrol,94.77
2025-03-05,Mumbai,Petrol,103.5
2025-03-05,Chennai,Petrol,100.8
2025-03-05,Kolkata,Petrol,105.01
2025-03-05,Delhi,Diesel,87.67
2025-03-05,Mumbai,Diesel,90.03
2025-03-05,Chennai,Diesel,92.39
2025-03-05,Kolkata,Diesel,91.82
2025-03-04,Delhi,Petrol,94.77
2025-03-04,Mumbai,Petrol,103.5
2025-03-04,Chennai,Petrol,100.8
2025-03-04,Kolkata,Petrol,105.01
2025-03-04,Delhi,Diesel,87.67
2025-03-04,Mumbai,Diesel,90.03
2025-03-04,Chennai,Diesel,92.39
2025-03-04,Kolkata,Diesel,91.82
2025-03-03,Delhi,Petrol,94.77
2025-03-03,Mumbai,Petrol,103.5
2025-03-03,Chennai,Petrol,100.8
2025-03-03,Kolkata,Petrol,105.01
2025-03-03,Delhi,Diesel,87.67
2025-03-03,Mumbai,Diesel,90.03
2025-03-03,Chennai,Diesel,92.39
2025-03-03,Kolkata,Diesel,91.82
2025-03-02,Delhi,Petrol,94.77
2025-03-02,Mumbai,Petrol,103.5
2025-03-02,Chennai,Petrol,100.8
2025-03-02,Kolkata,Petrol,105.01
2025-03-02,Delhi,Diesel,87.67
2025-03-02,Mumbai,Diesel,90.03
2025-03-02,Chennai,Diesel,92.39
2025-03-02,Kolkata,Diesel,91.82
2025-03-01,Delhi,Petrol,94.77
2025-03-01,Mumbai,Petrol,103.5
2025-03-01,Chennai,Petrol,100.8
2025-03-01,Kolkata,Petrol,105.01
2025-03-01,Delhi,Diesel,87.67
2025-03-01,Mumbai,Diesel,90.03
2025-03-01,Chennai,Diesel,92.39
2025-03-01,Kolkata,Diesel,91.82
2025-02-28,Delhi,Petrol,94.77
2025-02-28,Mumbai,Petrol,103.5
2025-02-28,Chennai,Petrol,100.8
2025-02-28,Kolkata,Petrol,105.01
2025-02-28,Delhi,Diesel,87.67
2025-02-28,Mumbai,Diesel,90.03
2025-02-28,Chennai,Diesel,92.39
2025-02-28,Kolkata,Diesel,91.82
2025-02-27,Delhi,Petrol,94.77
2025-02-27,Mumbai,Petrol,103.5
2025-02-27,Chennai,Petrol,100.8
2025-02-27,Kolkata,Petrol,105.01
2025-02-27,Delhi,Diesel,87.67
2025-02-27,Mumbai,Diesel,90.03
2025-02-27,Chennai,Diesel,92.39
2025-02-27,Kolkata,Diesel,91.82
2025-02-26,Delhi,Petrol,94.77
2025-02-26,Mumbai,Petrol,103.5
2025-02-26,Chennai,Petrol,100.8
2025-02-26,Kolkata,Petrol,105.01
2025-02-26,Delhi,Diesel,87.67
2025-02-26,Mumbai,Diesel,90.03
2025-02-26,Chennai,Diesel,92.39
2025-02-26,Kolkata,Diesel,91.82
2025-02-25,Delhi,Petrol,94.77
2025-02-25,Mumbai,Petrol,103.5
2025-02-25,Chennai,Petrol,100.8
2025-02-25,Kolkata,Petrol,105.01
2025-02-25,Delhi,Diesel,87.67
2025-02-25,Mumbai,Diesel,90.03
2025-02-25,Chennai,Diesel,92.39
2025-02-25,Kolkata,Diesel,91.82
2025-02-24,Delhi,Petrol,94.77
2025-02-24,Mumbai,Petrol,103.5
2025-02-24,Chennai,Petrol,100.8
2025-02-24,Kolkata,Petrol,105.01
2025-02-24,Delhi,Diesel,87.67
2025-02-24,Mumbai,Diesel,90.03
2025-02-24,Chennai,Diesel,92.39
2025-02-24,Kolkata,Diesel,91.82
2025-02-23,Delhi,Petrol,94.77
2025-02-23,Mumbai,Petrol,103.5
2025-02-23,Chennai,Petrol,100.8
2025-02-23,Kolkata,Petrol,105.01
2025-02-23,Delhi,Diesel,87.67
2025-02-23,Mumbai,Diesel,90.03
2025-02-23,Chennai,Diesel,92.39
2025-02-23,Kolkata,Diesel,91.82
2025-02-22,Delhi,Petrol,94.77
2025-02-22,Mumbai,Petrol,103.5
2025-02-22,Chennai,Petrol,100.8
2025-02-22,Kolkata,Petrol,105.01
2025-02-22,Delhi,Diesel,87.67
2025-02-22,Mumbai,Diesel,90.03
2025-02-22,Chennai,Diesel,92.39
2025-02-22,Kolkata,Diesel,91.82
2025-02-21,Delhi,Petrol,94.77
2025-02-21,Mumbai,Petrol,103.5
2025-02-21,Chennai,Petrol,100.8
2025-02-21,Kolkata,Petrol,105.01
2025-02-21,Delhi,Diesel,87.67
2025-02-21,Mumbai,Diesel,90.03
2025-02-21,Chennai,Diesel,92.39
2025-02-21,Kolkata,Diesel,91.82
2025-02-20,Delhi,Petrol,94.77
2025-02-20,Mumbai,Petrol,103.5
2025-02-20,Chennai,Petrol,100.8
2025-02-20,Kolkata,Petrol,105.01
2025-02-20,Delhi,Diesel,87.67
2025-02-20,Mumbai,Diesel,90.03
2025-02-20,Chennai,Diesel,92.39
2025-02-20,Kolkata,Diesel,91.82
2025-02-19,Delhi,Petrol,94.77
2025-02-19,Mumbai,Petrol,103.5
2025-02-19,Chennai,Petrol,100.8
2025-02-19,Kolkata,Petrol,105.01
2025-02-19,Delhi,Diesel,87.67
2025-02-19,Mumbai,Diesel,90.03
2025-02-19,Chennai,Diesel,92.39
2025-02-19,Kolkata,Diesel,91.82
2025-02-18,Delhi,Petrol,94.77
2025-02-18,Mumbai,Petrol,103.5
2025-02-18,Chennai,Petrol,100.8
2025-02-18,Kolkata,Petrol,105.01
2025-02-18,Delhi,Diesel,87.67
2025-02-18,Mumbai,Diesel,90.03
2025-02-18,Chennai,Diesel,92.39
2025-02-18,Kolkata,Diesel,91.82
2025-02-17,Delhi,Petrol,94.77
2025-02-17,Mumbai,Petrol,103.5
2025-02-17,Chennai,Petrol,100.8
2025-02-17,Kolkata,Petrol,105.01
2025-02-17,Delhi,Diesel,87.67
2025-02-17,Mumbai,Diesel,90.03
2025-02-17,Chennai,Diesel,92.39
2025-02-17,Kolkata,Diesel,91.82
2025-02-16,Delhi,Petrol,94.77
2025-02-16,Mumbai,Petrol,103.5
2025-02-16,Chennai,Petrol,100.8
2025-02-16,Kolkata,Petrol,105.01
2025-02-16,Delhi,Diesel,87.67
2025-02-16,Mumbai,Diesel,90.03
2025-02-16,Chennai,Diesel,92.39
2025-02-16,Kolkata,Diesel,91.82
2025-02-15,Delhi,Petrol,94.77
2025-02-15,Mumbai,Petrol,103.5
2025-02-15,Chennai,Petrol,100.8
2025-02-15,Kolkata,Petrol,105.01
2025-02-15,Delhi,Diesel,87.67
2025-02-15,Mumbai,Diesel,90.03
2025-02-15,Chennai,Diesel,92.39
2025-02-15,Kolkata,Diesel,91.82
2025-02-14,Delhi,Petrol,94.77
2025-02-14,Mumbai,Petrol,103.5
2025-02-14,Chennai,Petrol,100.8
2025-02-14,Kolkata,Petrol,105.01
2025-02-14,Delhi,Diesel,87.67
2025-02-14,Mumbai,Diesel,90.03
2025-02-14,Chennai,Diesel,92.39
2025-02-14,Kolkata,Diesel,91.82
2025-02-13,Delhi,Petrol,94.77
2025-02-13,Mumbai,Petrol,103.5
2025-02-13,Chennai,Petrol,100.8
2025-02-13,Kolkata,Petrol,105.01
2025-02-13,Delhi,Diesel,87.67
2025-02-13,Mumbai,Diesel,90.03
2025-02-13,Chennai,Diesel,92.39
2025-02-13,Kolkata,Diesel,91.82
2025-02-12,Delhi,Petrol,94.77
2025-02-12,Mumbai,Petrol,103.5
2025-02-12,Chennai,Petrol,100.8
2025-02-12,Kolkata,Petrol,105.01
2025-02-12,Delhi,Diesel,87.67
2025-02-12,Mumbai,Diesel,90.03
2025-02-12,Chennai,Diesel,92.39
2025-02-12,Kolkata,Diesel,91.82
2025-02-11,Delhi,Petrol,94.77
2025-02-11,Mumbai,Petrol,103.5
2025-02-11,Chennai,Petrol,100.8
2025-02-11,Kolkata,Petrol,105.01
2025-02-11,Delhi,Diesel,87.67
2025-02-11,Mumbai,Diesel,90.03
2025-02-11,Chennai,Diesel,92.39
2025-02-11,Kolkata,Diesel,91.82
2025-02-10,Delhi,Petrol,94.77
2025-02-10,Mumbai,Petrol,103.5
2025-02-10,Chennai,Petrol,100.8
2025-02-10,Kolkata,Petrol,105.01
2025-02-10,Delhi,Diesel,87.67
2025-02-10,Mumbai,Diesel,90.03
2025-02-10,Chennai,Diesel,92.39
2025-02-10,Kolkata,Diesel,91.82
2025-02-09,Delhi,Petrol,94.77
2025-02-09,Mumbai,Petrol,103.5
2025-02-09,Chennai,Petrol,100.8
2025-02-09,Kolkata,Petrol,105.01
2025-02-09,Delhi,Diesel,87.67
2025-02-09,Mumbai,Diesel,90.03
2025-02-09,Chennai,Diesel,92.39
2025-02-09,Kolkata,Diesel,91.82
2025-02-08,Delhi,Petrol,94.77
2025-02-08,Mumbai,Petrol,103.5
2025-02-08,Chennai,Petrol,100.8
2025-02-08,Kolkata,Petrol,105.01
2025-02-08,Delhi,Diesel,87.67
2025-02-08,Mumbai,Diesel,90.03
2025-02-08,Chennai,Diesel,92.39
2025-02-08,Kolkata,Diesel,91.82
2025-02-07,Delhi,Petrol,94.77
2025-02-07,Mumbai,Petrol,103.5
2025-02-07,Chennai,Petrol,100.8
2025-02-07,Kolkata,Petrol,105.01
2025-02-07,Delhi,Diesel,87.67
2025-02-07,Mumbai,Diesel,90.03
2025-02-07,Chennai,Diesel,92.39
2025-02-07,Kolkata,Diesel,91.82
2025-02-06,Delhi,Petrol,94.77
2025-02-06,Mumbai,Petrol,103.5
2025-02-06,Chennai,Petrol,100.8
2025-02-06,Kolkata,Petrol,105.01
2025-02-06,Delhi,Diesel,87.67
2025-02-06,Mumbai,Diesel,90.03
2025-02-06,Chennai,Diesel,92.39
2025-02-06,Kolkata,Diesel,91.82
2025-02-05,Delhi,Petrol,94.77
2025-02-05,Mumbai,Petrol,103.5
2025-02-05,Chennai,Petrol,100.8
2025-02-05,Kolkata,Petrol,105.01
2025-02-05,Delhi,Diesel,87.67
2025-02-05,Mumbai,Diesel,90.03
2025-02-05,Chennai,Diesel,92.39
2025-02-05,Kolkata,Diesel,91.82
2025-01-29,Delhi,Petrol,94.77
2025-01-29,Mumbai,Petrol,103.5
2025-01-29,Chennai,Petrol,100.8
2025-01-29,Kolkata,Petrol,105.01
2025-01-29,Delhi,Diesel,87.67
2025-01-29,Mumbai,Diesel,90.03
2025-01-29,Chennai,Diesel,92.39
2025-01-29,Kolkata,Diesel,91.82
2025-01-28,Delhi,Petrol,94.77
2025-01-28,Mumbai,Petrol,103.5
2025-01-28,Chennai,Petrol,100.8
2025-01-28,Kolkata,Petrol,105.01
2025-01-28,Delhi,Diesel,87.67
2025-01-28,Mumbai,Diesel,90.03
2025-01-28,Chennai,Diesel,92.39
2025-01-28,Kolkata,Diesel,91.82
2025-01-27,Delhi,Petrol,94.77
2025-01-27,Mumbai,Petrol,103.5
2025-01-27,Chennai,Petrol,100.8
2025-01-27,Kolkata,Petrol,105.01
2025-01-27,Delhi,Diesel,87.67
2025-01-27,Mumbai,Diesel,90.03
2025-01-27,Chennai,Diesel,92.39
2025-01-27,Kolkata,Diesel,91.82
2025-01-26,Delhi,Petrol,94.77
2025-01-26,Mumbai,Petrol,103.5
2025-01-26,Chennai,Petrol,100.8
2025-01-26,Kolkata,Petrol,105.01
2025-01-26,Delhi,Diesel,87.67
2025-01-26,Mumbai,Diesel,90.03
2025-01-26,Chennai,Diesel,92.39
2025-01-26,Kolkata,Diesel,91.82
2025-01-25,Delhi,Petrol,94.77
2025-01-25,Mumbai,Petrol,103.5
2025-01-25,Chennai,Petrol,100.8
2025-01-25,Kolkata,Petrol,105.01
2025-01-25,Delhi,Diesel,87.67
2025-01-25,Mumbai,Diesel,90.03
2025-01-25,Chennai,Diesel,92.39
2025-01-25,Kolkata,Diesel,91.82
2025-01-24,Delhi,Petrol,94.77
2025-01-24,Mumbai,Petrol,103.5
2025-01-24,Chennai,Petrol,100.8
2025-01-24,Kolkata,Petrol,105.01
2025-01-24,Delhi,Diesel,87.67
2025-01-24,Mumbai,Diesel,90.03
2025-01-24,Chennai,Diesel,92.39
2025-01-24,Kolkata,Diesel,91.82
2025-01-23,Delhi,Petrol,94.77
2025-01-23,Mumbai,Petrol,103.5
2025-01-23,Chennai,Petrol,100.8
2025-01-23,Kolkata,Petrol,105.01
2025-01-23,Delhi,Diesel,87.67
2025-01-23,Mumbai,Diesel,90.03
2025-01-23,Chennai,Diesel,92.39
2025-01-23,Kolkata,Diesel,91.82
2025-01-22,Delhi,Petrol,94.77
2025-01-22,Mumbai,Petrol,103.5
2025-01-22,Chennai,Petrol,100.8
2025-01-22,Kolkata,Petrol,105.01
2025-01-22,Delhi,Diesel,87.67
2025-01-22,Mumbai,Diesel,90.03
2025-01-22,Chennai,Diesel,92.39
2025-01-22,Kolkata,Diesel,91.82
2025-01-21,Delhi,Petrol,94.77
2025-01-21,Mumbai,Petrol,103.5
2025-01-21,Chennai,Petrol,100.8
2025-01-21,Kolkata,Petrol,105.01
2025-01-21,Delhi,Diesel,87.67
2025-01-21,Mumbai,Diesel,90.03
2025-01-21,Chennai,Diesel,92.39
2025-01-21,Kolkata,Diesel,91.82
2025-01-20,Delhi,Petrol,94.77
2025-01-20,Mumbai,Petrol,103.5
2025-01-20,Chennai,Petrol,100.8
2025-01-20,Kolkata,Petrol,105.01
2025-01-20,Delhi,Diesel,87.67
2025-01-20,Mumbai,Diesel,90.03
2025-01-20,Chennai,Diesel,92.39
2025-01-20,Kolkata,Diesel,91.82
2025-01-19,Delhi,Petrol,94.77
2025-01-19,Mumbai,Petrol,103.5
2025-01-19,Chennai,Petrol,100.8
2025-01-19,Kolkata,Petrol,105.01
2025-01-19,Delhi,Diesel,87.67
2025-01-19,Mumbai,Diesel,90.03
2025-01-19,Chennai,Diesel,92.39
2025-01-19,Kolkata,Diesel,91.82
2025-01-18,Delhi,Petrol,94.77
2025-01-18,Mumbai,Petrol,103.5
2025-01-18,Chennai,Petrol,100.8
2025-01-18,Kolkata,Petrol,105.01
2025-01-18,Delhi,Diesel,87.67
2025-01-18,Mumbai,Diesel,90.03
2025-01-18,Chennai,Diesel,92.39
2025-01-18,Kolkata,Diesel,91.82
2025-01-17,Delhi,Petrol,94.77
2025-01-17,Mumbai,Petrol,103.5
2025-01-17,Chennai,Petrol,100.8
2025-01-17,Kolkata,Petrol,105.01
2025-01-17,Delhi,Diesel,87.67
2025-01-17,Mumbai,Diesel,90.03
2025-01-17,Chennai,Diesel,92.39
2025-01-17,Kolkata,Diesel,91.82
2025-01-16,Delhi,Petrol,94.77
2025-01-16,Mumbai,Petrol,103.5
2025-01-16,Chennai,Petrol,100.8
2025-01-16,Kolkata,Petrol,105.01
2025-01-16,Delhi,Diesel,87.67
2025-01-16,Mumbai,Diesel,90.03
2025-01-16,Chennai,Diesel,92.39
2025-01-16,Kolkata,Diesel,91.82
2025-01-15,Delhi,Petrol,94.77
2025-01-15,Mumbai,Petrol,103.5
2025-01-15,Chennai,Petrol,100.8
2025-01-15,Kolkata,Petrol,105.01
2025-01-15,Delhi,Diesel,87.67
2025-01-15,Mumbai,Diesel,90.03
2025-01-15,Chennai,Diesel,92.39
2025-01-15,Kolkata,Diesel,91.82
2025-01-14,Delhi,Petrol,94.77
2025-01-14,Mumbai,Petrol,103.5
2025-01-14,Chennai,Petrol,100.8
2025-01-14,Kolkata,Petrol,105.01
2025-01-14,Delhi,Diesel,87.67
2025-01-14,Mumbai,Diesel,90.03
2025-01-14,Chennai,Diesel,92.39
2025-01-14,Kolkata,Diesel,91.82
2025-01-13,Delhi,Petrol,94.77
2025-01-13,Mumbai,Petrol,103.5
2025-01-13,Chennai,Petrol,100.8
2025-01-13,Kolkata,Petrol,105.01
2025-01-13,Delhi,Diesel,87.67
2025-01-13,Mumbai,Diesel,90.03
2025-01-13,Chennai,Diesel,92.39
2025-01-13,Kolkata,Diesel,91.82
2025-01-12,Delhi,Petrol,94.77
2025-01-12,Mumbai,Petrol,103.5
2025-01-12,Chennai,Petrol,100.8
2025-01-12,Kolkata,Petrol,105.01
2025-01-12,Delhi,Diesel,87.67
2025-01-12,Mumbai,Diesel,90.03
2025-01-12,Chennai,Diesel,92.39
2025-01-12,Kolkata,Diesel,91.82
2025-01-11,Delhi,Petrol,94.77
2025-01-11,Mumbai,Petrol,103.5
2025-01-11,Chennai,Petrol,100.8
2025-01-11,Kolkata,Petrol,105.01
2025-01-11,Delhi,Diesel,87.67
2025-01-11,Mumbai,Diesel,90.03
2025-01-11,Chennai,Diesel,92.39
2025-01-11,Kolkata,Diesel,91.82
2025-01-10,Delhi,Petrol,94.77
2025-01-10,Mumbai,Petrol,103.5
2025-01-10,Chennai,Petrol,100.8
2025-01-10,Kolkata,Petrol,105.01
2025-01-10,Delhi,Diesel,87.67
2025-01-10,Mumbai,Diesel,90.03
2025-01-10,Chennai,Diesel,92.39
2025-01-10,Kolkata,Diesel,91.82
2025-01-09,Delhi,Petrol,94.77
2025-01-09,Mumbai,Petrol,103.5
2025-01-09,Chennai,Petrol,100.8
2025-01-09,Kolkata,Petrol,105.01
2025-01-09,Delhi,Diesel,87.67
2025-01-09,Mumbai,Diesel,90.03
2025-01-09,Chennai,Diesel,92.39
2025-01-09,Kolkata,Diesel,91.82
2025-01-08,Delhi,Petrol,94.77
2025-01-08,Mumbai,Petrol,103.5
2025-01-08,Chennai,Petrol,100.8
2025-01-08,Kolkata,Petrol,105.01
2025-01-08,Delhi,Diesel,87.67
2025-01-08,Mumbai,Diesel,90.03
2025-01-08,Chennai,Diesel,92.39
2025-01-08,Kolkata,Diesel,91.82
2025-01-07,Delhi,Petrol,94.77
2025-01-07,Mumbai,Petrol,103.5
2025-01-07,Chennai,Petrol,100.8
2025-01-07,Kolkata,Petrol,105.01
2025-01-07,Delhi,Diesel,87.67
2025-01-07,Mumbai,Diesel,90.03
2025-01-07,Chennai,Diesel,92.39
2025-01-07,Kolkata,Diesel,91.82
2025-01-06,Delhi,Petrol,94.77
2025-01-06,Mumbai,Petrol,103.5
2025-01-06,Chennai,Petrol,100.8
2025-01-06,Kolkata,Petrol,105.01
2025-01-06,Delhi,Diesel,87.67
2025-01-06,Mumbai,Diesel,90.03
2025-01-06,Chennai,Diesel,92.39
2025-01-06,Kolkata,Diesel,91.82
2025-01-05,Delhi,Petrol,94.77
2025-01-05,Mumbai,Petrol,103.5
2025-01-05,Chennai,Petrol,100.8
2025-01-05,Kolkata,Petrol,105.01
2025-01-05,Delhi,Diesel,87.67
2025-01-05,Mumbai,Diesel,90.03
2025-01-05,Chennai,Diesel,92.39
2025-01-05,Kolkata,Diesel,91.82
2025-01-04,Delhi,Petrol,94.77
2025-01-04,Mumbai,Petrol,103.5
2025-01-04,Chennai,Petrol,100.8
2025-01-04,Kolkata,Petrol,105.01
2025-01-04,Delhi,Diesel,87.67
2025-01-04,Mumbai,Diesel,90.03
2025-01-04,Chennai,Diesel,92.39
2025-01-04,Kolkata,Diesel,91.82
2025-01-03,Delhi,Petrol,94.77
2025-01-03,Mumbai,Petrol,103.5
2025-01-03,Chennai,Petrol,100.8
2025-01-03,Kolkata,Petrol,105.01
2025-01-03,Delhi,Diesel,87.67
2025-01-03,Mumbai,Diesel,90.03
2025-01-03,Chennai,Diesel,92.39
2025-01-03,Kolkata,Diesel,91.82
2025-01-02,Delhi,Petrol,94.77
2025-01-02,Mumbai,Petrol,103.5
2025-01-02,Chennai,Petrol,100.8
